Date,City,Country,Latitude,Longitude,Magnitude,Depth_km,Impact_Score,Datetime,Year,Month
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.3026,-129.4733,5.3,10.0,433,2021-12-08 15:38:20,2021,12
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.3692,-129.3007,5.1,10.0,401,2021-12-08 13:30:22,2021,12
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.383,-129.427,5.1,10.0,400,2021-12-08 10:50:25,2021,12
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.3152,-129.4198,5.1,10.0,400,2021-12-08 10:14:30,2021,12
2021-12-08,63 km ENE of Namie,Japan,37.7511,141.6418,5.1,54.16,406,2021-12-08 07:22:18,2021,12
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.2903,-129.4278,5.5,10.0,467,2021-12-08 07:18:28,2021,12
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.1907,-129.2843,5.1,10.0,400,2021-12-08 05:51:07,2021,12
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.3619,-129.5852,5.5,10.0,465,2021-12-08 05:43:44,2021,12
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.5037,-129.6941,5.2,10.0,416,2021-12-08 05:43:29,2021,12
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.4811,-129.669,5.3,10.0,432,2021-12-08 05:33:46,2021,12
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.363,-129.3697,5.4,10.0,449,2021-12-08 05:15:24,2021,12
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.2612,-129.3797,5.8,10.0,600,2021-12-08 01:21:05,2021,12
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.4262,-129.5255,5.8,10.0,519,2021-12-08 00:36:38,2021,12
2021-12-08,off the coast of Oregon,off the coast of Oregon,44.3897,-129.3562,5.2,10.0,416,2021-12-08 00:17:46,2021,12
2021-12-08,South Sandwich Islands region,South Sandwich Islands region,-59.6909,-26.3981,5.2,35.0,416,2021-12-08 00:16:56,2021,12
2021-12-07,off the coast of Oregon,off the coast of Oregon,44.3346,-129.5718,5.5,10.0,466,2021-12-07 21:57:57,2021,12
2021-12-07,off the coast of Oregon,off the coast of Oregon,44.3872,-129.5367,5.5,10.0,468,2021-12-07 21:30:16,2021,12
2021-12-07,18 km SSW of Güiria,Venezuela,10.4172,-62.3496,5.1,10.0,401,2021-12-07 19:43:48,2021,12
2021-12-07,18 km SSW of Güiria,Venezuela,10.4133,-62.3345,5.1,10.0,404,2021-12-07 17:15:56,2021,12
2021-12-07,130 km NE of Maumere,Indonesia,-7.8284,123.086,5.2,267.73,416,2021-12-07 16:26:26,2021,12
2021-12-07,South Sandwich Islands region,South Sandwich Islands region,-57.4637,-25.7469,5.8,31.0,518,2021-12-07 15:55:53,2021,12
2021-12-07,Kermadec Islands region,Kermadec Islands region,-28.3467,-176.3388,5.2,21.93,416,2021-12-07 15:03:16,2021,12
2021-12-07,106 km WNW of Kirakira,Solomon Islands,-9.9665,161.0827,5.4,166.47,449,2021-12-07 10:27:59,2021,12
2021-12-07,40 km SW of Andalgalá,Argentina,-27.8819,-66.545,5.0,151.1,385,2021-12-07 09:41:14,2021,12
2021-12-07,81 km W of Arica,Chile,-18.5525,-71.0675,5.6,17.71,490,2021-12-07 09:39:36,2021,12
2021-12-07,Mid-Indian Ridge,Mid-Indian Ridge,-38.5907,78.1617,5.2,10.0,416,2021-12-07 03:14:37,2021,12
2021-12-07,Mid-Indian Ridge,Mid-Indian Ridge,-38.6184,78.1479,5.4,10.0,449,2021-12-07 02:44:04,2021,12
2021-12-06,south of Africa,south of Africa,-48.4132,31.4956,5.2,10.0,416,2021-12-06 22:35:55,2021,12
2021-12-06,113 km ESE of Macas,Ecuador,-2.7621,-77.1961,5.1,10.0,404,2021-12-06 06:30:48,2021,12
2021-12-06,Kermadec Islands region,Kermadec Islands region,-28.8418,-175.8951,5.6,10.93,482,2021-12-06 04:19:45,2021,12
2021-12-06,South Sandwich Islands region,South Sandwich Islands region,-58.8403,-25.2661,5.0,44.13,385,2021-12-06 01:54:59,2021,12
2021-12-06,Mid-Indian Ridge,Mid-Indian Ridge,-27.7999,74.007,5.5,10.0,465,2021-12-06 00:55:41,2021,12
2021-12-06,71 km NW of Mogok,Myanmar,23.4414,96.1089,5.0,10.0,385,2021-12-06 00:25:39,2021,12
2021-12-06,12 km W of El Coyul,Mexico,15.9284,-95.923,5.0,13.44,400,2021-12-06 00:20:03,2021,12
2021-12-05,153 km E of Taltal,Chile,-25.3012,-68.9679,5.1,95.32,401,2021-12-05 21:51:09,2021,12
2021-12-05,South Sandwich Islands region,South Sandwich Islands region,-59.8295,-29.4386,5.6,10.0,482,2021-12-05 18:26:26,2021,12
2021-12-05,West Chile Rise,West Chile Rise,-42.4349,-83.5103,5.1,10.0,400,2021-12-05 17:46:38,2021,12
2021-12-05,13 km S of Vanimo,Papua New Guinea,-2.8064,141.321,5.0,10.0,385,2021-12-05 11:40:03,2021,12
2021-12-05,121 km NE of Hihifo,Tonga,-15.0842,-173.1111,5.1,10.0,400,2021-12-05 09:24:25,2021,12
2021-12-05,127 km ESE of ‘Ohonua,Tonga,-21.6612,-173.7688,5.3,10.0,432,2021-12-05 07:45:05,2021,12
2021-12-05,101 km N of Naze,Japan,29.2845,129.501,5.1,10.0,400,2021-12-05 02:14:24,2021,12
2021-12-05,72 km NNW of Jayapura,Indonesia,-1.9016,140.5378,5.3,12.95,432,2021-12-05 01:10:56,2021,12
2021-12-05,165 km SE of Nikolski,Alaska,51.9366,-167.0658,5.2,10.0,418,2021-12-05 01:01:21,2021,12
2021-12-04,261 km N of Tobelo,Indonesia,4.0932,128.1359,6.0,149.0,554,2021-12-04 23:47:55,2021,12
2021-12-04,South Sandwich Islands region,South Sandwich Islands region,-59.7321,-28.0129,5.7,10.0,500,2021-12-04 14:27:09,2021,12
2021-12-04,73 km SSW of Topolobampo,Mexico,24.9689,-109.2818,5.1,10.0,403,2021-12-04 08:11:27,2021,12
2021-12-04,South Sandwich Islands region,South Sandwich Islands region,-59.8319,-28.9821,5.0,10.0,385,2021-12-04 04:56:20,2021,12
2021-12-04,185 km ESE of Kandrian,Papua New Guinea,-7.0937,150.9735,5.1,10.0,400,2021-12-04 00:41:50,2021,12
2021-12-03,226 km S of ‘Ohonua,Tonga,-23.3794,-175.0029,5.5,10.0,465,2021-12-03 08:40:26,2021,12
2021-12-03,South Sandwich Islands region,South Sandwich Islands region,-60.4652,-27.1401,6.0,7.03,554,2021-12-03 08:33:38,2021,12
2021-12-03,295 km WSW of Hanga Roa,Chile,-28.4823,-112.0255,6.1,10.0,574,2021-12-03 04:40:05,2021,12
2021-12-03,10 km WSW of Gob?,Japan,33.8337,135.0775,5.2,12.08,451,2021-12-03 00:28:28,2021,12
2021-12-02,280 km WSW of Adak,Alaska,50.969,179.6007,5.2,21.88,416,2021-12-02 02:26:59,2021,12
2021-12-01,68 km W of Kirakira,Solomon Islands,-10.3911,161.2972,5.3,43.67,432,2021-12-01 17:23:02,2021,12
2021-12-01,1 km SSW of Tsukuba,Japan,36.1875,140.0911,5.0,51.68,496,2021-12-01 16:58:36,2021,12
2021-12-01,22 km WSW of Cañete,Chile,-37.9155,-73.6133,5.1,15.68,410,2021-12-01 04:39:25,2021,12
2021-11-30,Izu Islands,Japan region,31.1227,142.3142,5.0,10.0,385,2021-11-30 18:27:38,2021,11
2021-11-30,289 km NNW of Rikaze,China,31.723,87.9296,5.5,6.77,465,2021-11-30 13:53:41,2021,11
2021-11-30,108 km NW of Rabaul,Papua New Guinea,-3.5578,151.4221,5.8,10.0,519,2021-11-30 12:14:34,2021,11
2021-11-30,121 km SSE of Kavieng,Papua New Guinea,-3.6227,151.1093,5.0,10.0,385,2021-11-30 11:14:07,2021,11
2021-11-30,90 km WNW of Rabaul,Papua New Guinea,-3.7616,151.4707,5.0,10.0,385,2021-11-30 11:09:37,2021,11
2021-11-30,113 km S of Kavieng,Papua New Guinea,-3.5935,150.8998,5.0,10.0,385,2021-11-30 10:52:17,2021,11
2021-11-30,110 km NW of Rabaul,Papua New Guinea,-3.6249,151.3524,6.1,10.0,572,2021-11-30 10:37:35,2021,11
2021-11-30,113 km SSE of Kavieng,Papua New Guinea,-3.5226,151.1847,6.3,10.0,615,2021-11-30 10:36:18,2021,11
2021-11-30,Izu Islands,Japan region,31.217,142.4377,5.5,20.07,466,2021-11-30 06:53:34,2021,11
2021-11-30,143 km E of Tadine,New Caledonia,-21.61,169.2609,5.0,10.0,385,2021-11-30 04:38:49,2021,11
2021-11-30,23 km NW of Agios Kirykos,Greece,37.7371,26.0792,5.1,10.0,407,2021-11-30 04:00:40,2021,11
2021-11-30,3 km NE of Talisay,Philippines,6.7382,126.1243,5.1,58.22,413,2021-11-30 00:56:07,2021,11
2021-11-29,south of the Kermadec Islands,south of the Kermadec Islands,-33.1514,-179.3344,5.4,45.26,449,2021-11-29 18:23:46,2021,11
2021-11-29,Izu Islands,Japan region,31.196,142.5026,6.3,11.0,657,2021-11-29 12:40:44,2021,11
2021-11-29,South Sandwich Islands region,South Sandwich Islands region,-58.5878,-23.5584,5.1,10.0,400,2021-11-29 08:59:42,2021,11
2021-11-28,43 km NNW of Barranca,Peru,-4.4667,-76.8126,7.5,126.0,1094,2021-11-28 10:52:14,2021,11
2021-11-28,34 km W of Callao,Peru,-12.0155,-77.4324,5.1,61.65,439,2021-11-28 06:32:30,2021,11
2021-11-27,61 km S of Popondetta,Papua New Guinea,-9.3142,148.1694,5.1,10.0,405,2021-11-27 20:36:39,2021,11
2021-11-27,95 km SSE of Panguna,Papua New Guinea,-7.0384,155.9608,5.3,48.74,434,2021-11-27 18:48:06,2021,11
2021-11-27,Pulau-Pulau Talaud,Indonesia,4.6874,126.2666,5.2,79.98,417,2021-11-27 06:01:53,2021,11
2021-11-27,76 km W of Panguna,Papua New Guinea,-6.3068,154.7947,5.4,50.74,449,2021-11-27 03:45:51,2021,11
2021-11-27,151 km E of Kimbe,Papua New Guinea,-5.6791,151.4965,5.3,30.62,432,2021-11-27 01:44:02,2021,11
2021-11-26,31 km ESE of Chazuta,Peru,-6.645,-75.8614,5.1,105.0,401,2021-11-26 21:48:34,2021,11
2021-11-26,114 km NNE of Hihifo,Tonga,-15.0405,-173.2964,5.2,10.0,417,2021-11-26 18:35:19,2021,11
2021-11-26,130 km NE of Hihifo,Tonga,-15.0126,-173.0635,5.4,10.0,450,2021-11-26 18:33:07,2021,11
2021-11-26,Bonin Islands,Japan region,28.9223,142.354,5.6,11.0,482,2021-11-26 07:14:04,2021,11
2021-11-26,Vanuatu region,Vanuatu region,-21.457,174.5159,5.8,513.0,518,2021-11-26 04:13:21,2021,11
2021-11-25,20 km WSW of Falam,Myanmar,22.8232,93.5061,6.2,43.0,930,2021-11-25 23:45:41,2021,11
2021-11-25,80 km E of Lata,Solomon Islands,-10.8305,166.5223,5.0,13.72,415,2021-11-25 13:44:18,2021,11
2021-11-25,77 km E of Lata,Solomon Islands,-10.7451,166.5074,6.1,10.0,606,2021-11-25 12:04:05,2021,11
2021-11-25,South Sandwich Islands region,South Sandwich Islands region,-57.9554,-25.7012,5.0,55.64,385,2021-11-25 03:24:27,2021,11
2021-11-24,247 km WNW of Lautoka,Fiji,-16.9602,175.2221,5.6,10.0,484,2021-11-24 05:53:48,2021,11
2021-11-24,262 km WNW of Lautoka,Fiji,-16.6913,175.1765,5.4,10.0,450,2021-11-24 04:29:01,2021,11
2021-11-24,247 km WNW of Lautoka,Fiji,-16.8108,175.2846,5.3,10.0,432,2021-11-24 04:17:52,2021,11
2021-11-23,136 km SE of Bam,Iran,28.2034,59.3097,5.0,10.0,385,2021-11-23 21:46:26,2021,11
2021-11-23,Southwest Indian Ridge,Southwest Indian Ridge,-34.0022,55.7965,5.3,10.0,432,2021-11-23 20:48:28,2021,11
2021-11-23,near the north coast of Greenland,near the north coast of Greenland,82.1308,-17.6567,5.4,10.0,449,2021-11-23 12:04:19,2021,11
2021-11-23,81 km SW of Acajutla,El Salvador,12.9871,-90.2559,5.5,18.0,469,2021-11-23 05:56:32,2021,11
2021-11-22,159 km S of Kokopo,Papua New Guinea,-5.7691,152.0832,5.0,10.0,385,2021-11-22 21:36:02,2021,11
2021-11-22,South Sandwich Islands region,South Sandwich Islands region,-57.9361,-25.6751,5.3,48.92,432,2021-11-22 01:22:52,2021,11
2021-11-21,Kermadec Islands region,Kermadec Islands region,-29.3368,-176.8479,5.8,16.0,518,2021-11-21 05:12:29,2021,11
2021-11-20,44 km ESE of Bobon,Philippines,6.6996,126.6968,5.0,95.18,385,2021-11-20 22:42:58,2021,11
2021-11-20,south of the Kermadec Islands,south of the Kermadec Islands,-32.1371,-178.2611,5.1,10.0,400,2021-11-20 18:04:39,2021,11
2021-11-20,southeast of the Loyalty Islands,southeast of the Loyalty Islands,-22.9274,171.962,5.3,10.0,432,2021-11-20 13:40:22,2021,11
2021-11-20,12 km NNE of Shamakhi,Azerbaijan,40.7299,48.7112,5.0,10.0,389,2021-11-20 12:46:06,2021,11
2021-11-20,48 km E of Luganville,Vanuatu,-15.59,167.6088,5.6,123.0,484,2021-11-20 10:57:52,2021,11
2021-11-19,67 km ESE of San Ignacio,Philippines,6.802,127.0055,5.4,39.78,454,2021-11-19 20:13:51,2021,11
2021-11-19,66 km ESE of San Ignacio,Philippines,6.8091,127.0083,5.3,27.21,433,2021-11-19 20:08:22,2021,11
2021-11-19,119 km SSE of Isangel,Vanuatu,-20.489,169.8231,5.6,129.0,483,2021-11-19 19:32:55,2021,11
2021-11-19,23 km NW of Karayaz?,Turkey,39.8267,41.9223,5.1,6.17,406,2021-11-19 12:40:53,2021,11
2021-11-18,south of Panama,south of Panama,5.2177,-82.6194,5.2,10.0,416,2021-11-18 21:31:35,2021,11
2021-11-18,201 km E of Nago,Japan,26.518,130.0054,5.0,10.0,385,2021-11-18 17:54:06,2021,11
2021-11-18,6 km SSE of Oratorio,Guatemala,14.1682,-90.1632,5.0,149.67,385,2021-11-18 17:00:25,2021,11
2021-11-18,40 km S of Puerto San José,Guatemala,13.5668,-90.7812,5.8,27.62,539,2021-11-18 16:56:56,2021,11
2021-11-18,152 km SSE of ‘Ohonua,Tonga,-22.6401,-174.4756,5.2,10.0,416,2021-11-18 15:42:48,2021,11
2021-11-18,121 km ESE of Kokopo,Papua New Guinea,-4.722,153.2922,5.4,61.98,449,2021-11-18 15:40:15,2021,11
2021-11-18,192 km SE of Kokopo,Papua New Guinea,-5.3122,153.7074,6.2,34.0,595,2021-11-18 14:08:04,2021,11
2021-11-18,128 km WSW of Adak,Alaska,51.3731,-178.3091,5.0,47.68,385,2021-11-18 09:50:37,2021,11
2021-11-17,Santa Cruz Islands,Santa Cruz Islands,-10.6512,165.216,5.0,35.0,385,2021-11-17 23:46:49,2021,11
2021-11-17,56 km WNW of Campo Gallo,Argentina,-26.3074,-63.3253,5.5,576.18,466,2021-11-17 21:38:54,2021,11
2021-11-17,143 km E of Kokopo,Papua New Guinea,-4.5664,153.5438,5.3,88.11,433,2021-11-17 07:39:02,2021,11
2021-11-17,76 km ENE of Dazhong,China,33.5251,121.1837,5.0,10.0,401,2021-11-17 05:54:29,2021,11
2021-11-17,79 km WNW of Bengkulu,Indonesia,-3.5754,101.5892,5.0,59.84,385,2021-11-17 03:30:34,2021,11
2021-11-16,South Indian Ocean,South Indian Ocean,-8.9532,88.148,5.3,10.0,432,2021-11-16 08:33:01,2021,11
2021-11-16,South Sandwich Islands region,South Sandwich Islands region,-57.7355,-25.7258,5.0,56.29,385,2021-11-16 06:24:59,2021,11
2021-11-15,62 km NNW of Bandar Abbas,Iran,27.7069,56.0307,5.2,10.0,430,2021-11-15 13:36:11,2021,11
2021-11-15,southern East Pacific Rise,southern East Pacific Rise,-34.9114,-111.2029,5.2,10.0,416,2021-11-15 09:36:27,2021,11
2021-11-15,South Indian Ocean,South Indian Ocean,-37.5498,51.1517,5.0,10.0,385,2021-11-15 07:13:32,2021,11
2021-11-15,South Indian Ocean,South Indian Ocean,-37.4676,51.0088,5.3,10.0,432,2021-11-15 07:11:58,2021,11
2021-11-15,South Indian Ocean,South Indian Ocean,-37.5124,51.2613,6.0,10.0,554,2021-11-15 04:23:30,2021,11
2021-11-14,South Indian Ocean,South Indian Ocean,-37.5796,51.1794,5.1,10.0,400,2021-11-14 21:58:55,2021,11
2021-11-14,32 km SE of Yilan,Taiwan,24.5579,121.984,5.0,71.34,389,2021-11-14 13:05:14,2021,11
2021-11-14,63 km NNW of Bandar Abbas,Iran,27.7266,56.0716,6.4,10.0,2178,2021-11-14 12:08:38,2021,11
2021-11-14,62 km NNW of Bandar Abbas,Iran,27.7158,56.0743,6.0,9.0,650,2021-11-14 12:07:03,2021,11
2021-11-14,South Sandwich Islands region,South Sandwich Islands region,-59.7872,-25.5559,5.0,10.0,385,2021-11-14 11:59:38,2021,11
2021-11-14,South Sandwich Islands region,South Sandwich Islands region,-57.7589,-25.2091,5.1,35.0,400,2021-11-14 03:48:27,2021,11
2021-11-14,southern Mid-Atlantic Ridge,southern Mid-Atlantic Ridge,-26.5824,-13.7152,5.4,10.0,449,2021-11-14 00:47:36,2021,11
2021-11-13,South Sandwich Islands region,South Sandwich Islands region,-57.7824,-23.9218,5.1,10.0,400,2021-11-13 19:02:49,2021,11
2021-11-13,southern Mid-Atlantic Ridge,southern Mid-Atlantic Ridge,-26.4526,-13.6884,5.5,10.0,465,2021-11-13 14:10:39,2021,11
2021-11-13,164 km S of Mata-Utu,Wallis and Futuna,-14.7685,-176.1008,5.5,10.0,467,2021-11-13 14:08:44,2021,11
2021-11-13,27 km NNE of Marble Bar,Australia,-20.9319,119.8141,5.3,10.0,457,2021-11-13 13:05:54,2021,11
2021-11-12,43 km WSW of Padangsidempuan,Indonesia,1.2957,98.8933,5.1,91.42,400,2021-11-12 10:44:17,2021,11
2021-11-12,South Sandwich Islands region,South Sandwich Islands region,-58.0123,-25.5345,5.2,63.68,416,2021-11-12 02:53:06,2021,11
2021-11-12,southern Mid-Atlantic Ridge,southern Mid-Atlantic Ridge,-26.5421,-13.6766,5.8,10.0,518,2021-11-12 00:34:16,2021,11
2021-11-11,194 km SSE of Hirara,Japan,23.3279,126.3314,5.0,10.0,385,2021-11-11 20:53:22,2021,11
2021-11-11,63 km E of Selfoss,Iceland,63.9684,-19.7119,5.0,10.0,390,2021-11-11 13:21:41,2021,11
2021-11-11,Kermadec Islands,New Zealand,-30.2694,-177.8796,5.0,35.0,385,2021-11-11 06:35:31,2021,11
2021-11-10,63 km WSW of Panguna,Papua New Guinea,-6.6272,155.0011,5.0,35.0,385,2021-11-10 21:19:56,2021,11
2021-11-10,181 km SW of Nabire,Indonesia,-4.3244,134.1805,6.0,10.0,554,2021-11-10 17:46:40,2021,11
2021-11-10,177 km SE of Hirara,Japan,23.5935,126.4474,6.6,12.0,689,2021-11-10 15:45:13,2021,11
2021-11-10,Azores Islands region,Azores Islands region,36.8157,-33.4139,5.1,10.0,401,2021-11-10 11:02:11,2021,11
2021-11-10,104 km SW of Pelabuhanratu,Indonesia,-7.5917,105.8256,5.1,21.04,405,2021-11-10 02:50:07,2021,11
2021-11-09,62 km S of Masachapa,Nicaragua,11.2198,-86.5255,6.3,20.0,680,2021-11-09 06:25:14,2021,11
2021-11-09,72 km S of Masachapa,Nicaragua,11.138,-86.5678,5.7,20.62,508,2021-11-09 06:24:20,2021,11
2021-11-09,72 km SSW of Masachapa,Nicaragua,11.155,-86.6938,5.9,17.0,582,2021-11-09 02:53:49,2021,11
2021-11-08,23 km SE of Derbent,Turkey,37.8434,32.1713,5.1,10.0,413,2021-11-08 17:43:21,2021,11
2021-11-08,South Sandwich Islands region,South Sandwich Islands region,-56.6547,-25.0301,5.0,10.0,385,2021-11-08 17:23:01,2021,11
2021-11-08,Sulawesi,Indonesia,-0.5846,123.5502,5.4,10.0,449,2021-11-08 05:05:56,2021,11
2021-11-07,South Sandwich Islands region,South Sandwich Islands region,-57.8508,-25.4189,5.2,50.91,416,2021-11-07 18:50:23,2021,11
2021-11-07,85 km SE of Neiafu,Tonga,-19.2796,-173.5095,5.4,10.0,449,2021-11-07 03:39:33,2021,11
2021-11-07,80 km NE of Takaka,New Zealand,-40.3237,173.4511,5.2,219.1,446,2021-11-07 03:16:45,2021,11
2021-11-06,South Sandwich Islands region,South Sandwich Islands region,-58.5787,-23.3634,5.4,23.5,449,2021-11-06 15:13:21,2021,11
2021-11-06,150 km ESE of Gorontalo,Indonesia,-0.0451,124.2812,6.0,34.0,559,2021-11-06 14:37:36,2021,11
2021-11-06,95 km E of ‘Ohonua,Tonga,-21.245,-174.0383,5.3,10.0,433,2021-11-06 13:03:05,2021,11
2021-11-06,17 km WNW of Poso,Indonesia,-1.3117,120.6152,5.1,10.0,402,2021-11-06 03:56:19,2021,11
2021-11-05,92 km SW of Sechura,Peru,-6.0799,-81.4722,5.1,10.0,406,2021-11-05 23:19:49,2021,11
2021-11-05,115 km NNE of Lobujya,Nepal,28.8267,87.4455,5.0,10.0,387,2021-11-05 01:48:32,2021,11
2021-11-04,South Sandwich Islands region,South Sandwich Islands region,-59.5583,-26.2057,5.1,72.62,400,2021-11-04 19:21:36,2021,11
2021-11-04,297 km SW of Bluff,New Zealand,-48.2716,165.2533,5.5,10.0,466,2021-11-04 16:36:53,2021,11
2021-11-04,38 km SW of Finschhafen,Papua New Guinea,-6.8088,147.6057,5.2,45.85,418,2021-11-04 16:25:05,2021,11
2021-11-04,Maug Islands region,Northern Mariana Islands,19.0213,145.0577,5.3,562.69,432,2021-11-04 15:46:38,2021,11
2021-11-04,South Sandwich Islands region,South Sandwich Islands region,-59.4985,-26.2089,5.0,69.41,385,2021-11-04 15:46:34,2021,11
2021-11-04,69 km ESE of Nikolski,Alaska,52.6679,-167.9322,5.2,39.3,417,2021-11-04 08:57:06,2021,11
2021-11-04,63 km NE of Amahai,Indonesia,-2.9473,129.3394,5.7,18.0,504,2021-11-04 02:42:44,2021,11
2021-11-03,106 km SE of Port-Vila,Vanuatu,-18.4933,168.9294,5.0,227.04,385,2021-11-03 12:45:41,2021,11
2021-11-03,south of Tonga,south of Tonga,-24.4793,-175.9406,5.7,35.0,500,2021-11-03 03:19:00,2021,11
2021-11-03,Chile-Argentina border region,Chile-Argentina border region,-32.6971,-70.0638,5.7,100.25,729,2021-11-03 03:17:48,2021,11
2021-11-03,95 km SSW of Sibolga,Indonesia,0.9206,98.5198,5.1,64.77,402,2021-11-03 00:50:35,2021,11
2021-11-02,Mid-Indian Ridge,Mid-Indian Ridge,-12.1397,65.5626,5.4,10.0,449,2021-11-02 20:55:06,2021,11
2021-11-02,Balleny Islands region,Balleny Islands region,-62.5813,155.4551,5.4,10.0,449,2021-11-02 17:00:46,2021,11
2021-11-02,285 km WSW of Tual,Indonesia,-6.8798,130.4969,5.9,94.0,539,2021-11-02 16:43:52,2021,11
2021-11-02,30 km S of San Jose Village,Northern Mariana Islands,14.6885,145.6134,5.0,102.11,389,2021-11-02 08:34:48,2021,11
2021-11-02,South Sandwich Islands region,South Sandwich Islands region,-56.303,-26.1282,5.1,10.0,400,2021-11-02 04:49:17,2021,11
2021-11-02,South Sandwich Islands region,South Sandwich Islands region,-58.2639,-29.677,5.0,10.0,385,2021-11-02 04:20:24,2021,11
2021-11-02,southeast of the Loyalty Islands,southeast of the Loyalty Islands,-22.7728,171.6065,5.3,10.0,433,2021-11-02 02:28:07,2021,11
2021-11-01,Leeward Islands,Leeward Islands,18.4296,-62.3396,5.0,30.87,394,2021-11-01 22:08:17,2021,11
2021-11-01,253 km S of Sinabang,Indonesia,0.2081,96.709,6.0,8.0,557,2021-11-01 17:04:16,2021,11
2021-11-01,South Sandwich Islands region,South Sandwich Islands region,-57.9919,-24.4554,5.0,10.0,385,2021-11-01 04:40:36,2021,11
2021-11-01,off the coast of Central America,off the coast of Central America,12.8653,-88.6283,5.0,60.85,390,2021-11-01 03:07:56,2021,11
2021-11-01,South Sandwich Islands region,South Sandwich Islands region,-58.0153,-25.2169,5.0,35.0,385,2021-11-01 02:50:58,2021,11
2021-11-01,South Sandwich Islands region,South Sandwich Islands region,-58.0284,-25.2678,6.0,22.0,554,2021-11-01 00:02:48,2021,11
2021-11-01,106 km E of Tadine,New Caledonia,-21.4749,168.9087,5.1,10.0,403,2021-11-01 00:00:45,2021,11
2021-10-31,8 km NNW of Funaishikawa,Japan,36.5337,140.5277,5.2,55.3,526,2021-10-31 21:14:47,2021,10
2021-10-31,115 km SSE of Perryville,Alaska,54.9056,-158.7149,5.6,25.0,484,2021-10-31 16:37:46,2021,10
2021-10-31,Kermadec Islands region,Kermadec Islands region,-28.185,-177.3475,5.1,56.1,400,2021-10-31 09:18:14,2021,10
2021-10-30,94 km N of Dili,Timor Leste,-7.7093,125.4591,5.5,17.43,469,2021-10-30 11:11:42,2021,10
2021-10-30,western Indian-Antarctic Ridge,western Indian-Antarctic Ridge,-51.4257,139.1003,5.7,10.0,500,2021-10-30 09:03:22,2021,10
2021-10-30,Fiji region,Fiji region,-19.6239,-177.6441,5.5,380.65,465,2021-10-30 08:05:19,2021,10
2021-10-30,West Chile Rise,West Chile Rise,-41.4579,-83.3608,5.0,10.0,385,2021-10-30 05:49:13,2021,10
2021-10-29,19 km W of Coracora,Peru,-15.0457,-73.9664,5.2,70.34,417,2021-10-29 19:55:26,2021,10
2021-10-29,Kermadec Islands region,Kermadec Islands region,-29.3877,-176.1219,5.5,10.0,465,2021-10-29 19:42:31,2021,10
2021-10-29,South Sandwich Islands region,South Sandwich Islands region,-59.1418,-25.7541,5.0,48.06,385,2021-10-29 06:38:20,2021,10
2021-10-29,15 km S of Sarangani,Philippines,5.2665,125.4891,5.1,177.31,401,2021-10-29 04:33:31,2021,10
2021-10-28,44 km NE of Colonia,Micronesia,9.7975,138.4111,5.0,10.0,386,2021-10-28 23:35:01,2021,10
2021-10-28,95 km SSE of Perryville,Alaska,55.0732,-158.8373,5.1,28.04,401,2021-10-28 19:06:56,2021,10
2021-10-28,169 km S of ‘Ohonua,Tonga,-22.8596,-174.9278,5.0,10.0,385,2021-10-28 06:03:10,2021,10
2021-10-28,196 km NE of Lospalos,Timor Leste,-7.476,128.4376,5.1,128.08,400,2021-10-28 02:32:05,2021,10
2021-10-26,South Sandwich Islands region,South Sandwich Islands region,-59.4116,-24.9465,5.0,24.8,385,2021-10-26 08:44:20,2021,10
